Id,Name,Popularity,Followers,Genres
55aASfcJnF9JMufya7sHBJ,Dr Michael David Aicken MBChB MPhil BSc Med Sci Hons,0,26,
78YqeIji3mgAS2K1Maca6x,Dylan Scott,65,1077876,"contemporary country, country, country road, modern country rock"
4EKiXQ8sC11kEoiz18VBmQ,Eco Friendly,25,11,
09dD4wnGe3VpbQoiuPoQaO,Opihi Pickers,36,12604,"hawaiian, jawaiian, ukulele"
3ExFFbNEL1NWmOh9keikr7,Imua Garza,34,380,ukulele
17SbhL3sy2cOMZ4sMvVFlI,Daniel Ho,35,1559,slack-key guitar
2OQ1ShJLRj3cW56wir5W5Q,Ken Emerson,32,824,"sacred steel, slack-key guitar"
7nthWt9cK9kpuHkFlISVT6,Acoustic Soul,28,942,
2Y6K98ZpTEeAfyt7ZdH4Ja,Mikel Gonzalez,25,6,
6wMpZHelvl4XLKXzQRiZQ7,'Ale'a,25,12,
3xQqmsK7AdHQTkJCTC2Fjg,Ryan Gonzalez,25,41,latin talent show
4xwz2JO5YlWJM2nV2lXuAp,Lyle Ritz,28,1733,ukulele
3309mlT9ZO0tZKgSnQFICB,Herb Ohta Sr - Ohta-San,25,4,
4rva1vKgGPw9mEyCiucXvH,Benny Chong,27,144,
2TDHs0wVdvqlxlWXrHOfmH,Wilson Kanaka'ole,25,11,
6gGkPp4S8NRus9KxxxmPzy,Kimo Hussey,31,1308,
3ltZsnKXs9TkOCL4fhFMhR,Nedward Ka'apana,33,87,
0jfPuHqClYpxgqECrMctIG,Keoki Kaapana,25,104,
0tuRmjt5kv75nedebw4kFo,Eddie Bush,29,37,
3uoyh0PbFF52JPmlK2qWsX,Jessie Kalima,24,13,
3hbjLUSWxZHFrFoR2mcqU5,Jim Beloff,28,346,ukulele
2g6ohpzGcKiUvMgWNzp3sp,Na 'Oiwi,29,91,hawaiian
5802fcyYOOyqi780xWf2VK,David Kamakahi,31,168,
1Dp5erLcQqBYQBOR3qs1Dp,"Herb Ohta, Jr.",38,1713,
0YwDXRxZeigiUM0FhtcoEf,Eddie Kamae,29,985,ukulele
69NjH5MsRLr0CX0zSlGmN3,Jake Shimabukuro,49,67210,ukulele
7CtFwDR8wIK0bVtpaz3x5c,Charles Michael Brotman,32,748,"hawaiian, slack-key guitar"
0TImkz4nPqjegtVSMZnMRq,TLC,71,2944773,"atl hip hop, contemporary r&b, dance pop, girl group, hip hop, hip pop, pop, r&b, urban contemporary"
1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,72,1359996,"dance pop, east coast hip hop, gangster rap, hip hop, hip pop, pop rap, queens hip hop, rap, urban contemporary"
5rkVyNGXEgeUqKkB5ccK83,Ashanti,73,2308910,"dance pop, hip hop, hip pop, r&b, urban contemporary"
4PDpGtF16XpqvXxsrFwQnN,Thelonious Monk,57,531528,"bebop, jazz, jazz fusion, jazz piano"
4Ww5mwS7BWYjoZTUIrMHfC,Charlie Parker,56,499974,"bebop, big band, cool jazz, jazz, jazz fusion, jazz saxophone"
1GjWNGbMtHDQ7CNYf2d7cw,Christophe Beck,62,23132,"canadian soundtrack, soundtrack"
4kLvhMAuCloLxoP1aVM7Lr,Michael Giacchino,70,231939,"orchestral soundtrack, soundtrack"
5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,76,2110285,"adult standards, jazz blues, swing, vocal jazz"
4rZoL92ShDgN9SLLg4OPPN,"Harry ""Sweets"" Edison",40,4807,"bebop, jazz brass, jazz trumpet"
2DMHBCdboDAYJWzt2lDSP5,Cold Specks,33,20376,canadian pop
1Goe2NezNnym45kco2xTk6,Nick Hakim,50,139091,"alternative r&b, indie jazz, indie r&b, indie soul, vapor soul"
7EGwUS3c5dXduO4sMyLWC5,Houndmouth,62,232439,"deep new americana, indie folk, modern folk rock, modern rock, new americana, rock, stomp and holler"
3Q8wgwyVVv0z4UEh1HB0KY,Jason Isbell,58,321715,"alternative country, deep new americana, folk, indie folk, new americana, roots rock, stomp and holler"
5yN0nwLpUCaZ2gr67bndCN,Amanda Shires,58,37918,"alternative country, folk, new americana, roots rock"
4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,73,3301552,"folk-pop, metropopolis, modern rock, pop rock, stomp and holler"
1CQLPgGkfHrxNMqrXt5oWS,Robin Bengtsson,46,27880,"europop, eurovision, swedish idol pop, swedish pop"
2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,74,3563964,"folk-pop, modern rock, neo-singer-songwriter, pop, pop rock"
5z1VAFwT35EVvCp1XlZZuL,Diana Krall,69,937826,"adult standards, contemporary vocal jazz, jazz pop, lounge, vocal jazz"
163tK9Wjr9P9DmM0AVK7lm,Lorde,81,8911591,"art pop, electropop, metropopolis, nz pop, pop"
1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,79,1024715,"indie pop, la indie"
0gSAxSvAApQc71cTpoXDFu,Tenille Arts,64,52900,"canadian contemporary country, contemporary country, country, country pop"
6Iz3eq2aQGFf7TbGT2iahL,Gabby Barrett,69,204556,"contemporary country, country pop"
5hW4L92KnC6dX9t7tYM4Ve,Joni Mitchell,69,1132493,"canadian singer-songwriter, folk, folk rock, indie r&b, lilith, mellow gold, singer-songwriter"
7xAcVHPiirnUqfdqo0USb1,Fantasia,61,1595031,"contemporary r&b, dance pop, hip pop, neo soul, pop r&b, quiet storm, r&b, urban contemporary"
5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,81,5172733,"alternative r&b, dance pop, pop, r&b, urban contemporary"
7vXDAI8JwjW531ouMGbfcp,TINI,82,3769189,"latin pop, pop argentino"
1DxLCyH42yaHKGK3cl5bvG,Maria Becerra,87,1916563,pop argentino
5xSx2FM8mQnrfgM1QsHniB,Danna Paola,78,3481928,"latin, latin pop, latin viral pop, mexican pop, pop"
7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,69,884349,"album rock, heartland rock, mellow gold, rock, soft rock"
1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & The Blackhearts,68,563251,"glam punk, rock"
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,79,4038115,"classic rock, folk rock, mellow gold, piano rock, rock, singer-songwriter, soft rock"
2N91y9Uko6gWwugdCpxJYH,Whiskey Shivers,37,20484,"austin americana, deathgrass, new americana"
3bMxafREm6pz5nH9mbaucS,Kelsey Wilson,21,128,
5Bcrb5qQMVTEbJ43fdIS4A,Mipso,57,61994,"deep new americana, new americana, north carolina roots, progressive bluegrass, stomp and holler"
0n94vC3S9c3mb2HyNAOcjg,The Head And The Heart,67,960434,"folk-pop, indie folk, modern rock, new americana, pop rock, seattle indie, stomp and holler"
4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,68,1179921,"chamber pop, folk, indie folk, indie rock, seattle indie, stomp and holler"
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,81,8150931,"dance pop, pop, post-teen pop"
4ug92W02N1YsgX0t5wuXSl,The Deep Dark Woods,42,24077,"canadian americana, deep new americana, indie folk, new americana, saskatchewan indie, stomp and holler"
5Vo1hnCRmCM6M4thZCInCj,Official HIGE DANdism,75,4182437,"anime, anime rock, j-pop"
7lbSsjYACZHn1MSDXPxNF2,Hikaru Utada,72,2279598,"anime, classic j-pop, j-pop, japanese singer-songwriter"
7Dx7RhX0mFuXhCOUgB01uM,JJ Lin,68,1957891,"mandopop, singaporean mandopop, singaporean pop"
40sntfyZsRwGfDgSJnxYuX,婁峻碩,46,72048,"mandopop, taiwan hip hop, taiwan pop"
7pSH4sO2lXAxFKF6MkwORv,Julia Wu,56,133443,"chinese electropop, mandopop, taiwan pop"
2CQZr2RPZmrcvDnaod1ldC,D.O.,65,1367824,k-pop
5o615XColiSVMPDWlslKSk,Wonstein,61,53388,k-rap
6tbjWDEIzxoDsBA1FuhfPW,Madonna,80,5774061,"dance pop, pop"
04gDigrS5kc9YWfZHwBETP,Maroon 5,89,34895001,"pop, pop rock"
7G7I02yeiNBx3WwKYWlpaA,Odelia Rei,29,1013,
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,92,55988797,"art pop, electropop, pop"
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,81,8294933,"canadian pop, candy pop, dance pop, pop, post-teen pop"
1xbu7UyVdZxwIiNfLcUKqn,Paul Cherry,44,29603,"bedroom pop, indie garage rock, neo-psychedelic"
7BqRcZsHYYQeqMAOp7e532,Sunset Rollercoaster,60,263683,taiwan indie
6jIK3obS1fJqb3Vu74AYX3,H 3 F,49,41186,thai indie pop
3qNVuliS40BLgXGxhdBdqu,TAEYEON,72,2235041,k-pop
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,81,2851490,"anime, k-pop boy group"
3JsHnjpbhX4SnySpvpa9DK,V,75,5567959,"j-division, korean ost"
4BBN286rBKyCWsSPq2cxYO,Sam Kim,68,368166,"chill r&b, k-pop, korean r&b"
0IznZPMUyaPGdqfP4oqBja,Coogie,55,115641,k-rap
5NUVwRESNqYBUTRbiATjy7,BE'O,64,70736,
6b29EYSqnLhUyxC3yyNbyr,TRADE L,51,14924,k-rap
2e4G04F77jxVuDYo44TCSm,Loco,65,295088,"k-pop, k-rap, korean r&b"
0il5ZP3xYOECtONJtZ38Ln,KYUHYUN,54,336596,"k-pop, korean pop"
1A6WCseWiK22oxqodg7vcy,Lyn,55,270058,
5z8B2oTjiZbpbMB6rAfPGl,Heo Hoy Kyung,26,434,
0cjZuJ13yFVPa5Nn0YUTbx,PERC%NT,32,11329,
6RHTUrRF63xao58xh9FXYJ,IVE,72,278841,
6uNxlIP5lzPFf0BHuELOuX,GOT the beat,66,99108,k-pop
4y0wFJ5jmCUNRLZfsw1I7g,AB6IX,55,496866,"k-pop, k-pop boy group"
24nUVBIlCGi4twz4nYxJum,fromis_9,63,610977,"k-pop, k-pop girl group"
1jK4qH2wAXqF8v64zvaGRb,Ha Hyunsang,49,36656,"k-pop, korean ost, korean pop, korean superband"
5EQY8swADecXlA94pjEyzX,Cho Hee Won,27,172,
6zJq6snkjTflfNsUOQBekK,JINJIN&ROCKY(ASTRO),47,8739,
7f4ignuCJhLXfZ9giKT7rH,NCT 127,76,4981398,"k-pop, k-pop boy group"
7zYj9S9SdIunYCfSm7vzAR,JEON SOMI,71,1170081,k-pop
7Bu0r4MCDX3sbhcFD5IXyx,YUJU,56,51548,korean ost
5R7AMwDeroq6Ls0COQYpS4,Kep1er,70,238429,k-pop
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,74,4362213,"k-pop, k-pop boy group"
3eVa5w3URK5duf6eyVDbu9,ROSÉ,68,2245237,k-pop
4k5fFEYgkWYrYvtOK3zVBl,BOL4,67,1378269,k-pop
4l1q0z9xeJcJw73Gxc6gCB,Mark Tuan,54,399479,
7cVZApDoQZpS447nHTsNqu,LeeHi,73,1193023,k-pop
6aLdhHUqgdKE86xbtNmY8g,Crush,69,978075,"chill r&b, k-pop, korean r&b"
3Nrfpe0tUJi4K4DXYWgMUX,BTS,96,44744646,"k-pop, k-pop boy group"
7n2Ycct7Beij7Dj7meI4X0,TWICE,86,12144812,"k-pop, k-pop girl group"
49muoiIu4uea4PO8vueUNN,YENA,56,31198,
6UbmqUEgjLA6jAcXwbM1Z9,BIBI,70,331972,"k-pop, korean r&b"
5fSYYJ4qdUSyvj2q0YdHEF,Ares Carter,39,799,
3vhZuZdMksbnJwoE3AwpXq,BUMKEY,51,81089,"k-pop, k-rap, korean pop"
18006kpQI473m1ICcpimQ9,22Bullets,45,4825,"sky room, slap house"
7dc6hUwyuIhrZdh80eaCEE,Fedde Le Grand,64,341980,"dance pop, deep house, disco house, dutch house, edm, electro house, house, pop dance, progressive electro house, progressive house, tropical house, vocal house"
2YXlVLKq3X3soXd2aXUtIT,JAMIE,61,518101,k-pop
5RR0MLwcjc87wjSw2JYdwx,MOMOLAND,64,2987851,"k-pop, k-pop girl group"
1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,80,7233612,"latin, latin pop, rap latina, reggaeton, trap latino"
5ph9A8j6xyDlLNZTqYgNV1,Alicia Moffet,53,26325,"canadian electropop, pop quebecois"
4gxUUtchNh9ThpV5a9tt0i,Amanda Sandin,25,96,
5cqGrWHL35BEuTpahcON5J,Ben Miller (Aus),36,240,
6oIoaURalGEtkYTswOLoft,Crusy,37,1465,
3L3ejltt5dmjXkES4YSGKX,Oli XL,36,12262,"deconstructed club, escape room, hyperpop, new isolationism, outsider house"
69sdy5pLF8VHpUAHL5lKO7,Panoram,29,902,
4pZOG8ump4odtJJA4Cy7S8,Haley Joelle,47,20911,gen z singer-songwriter
55ZKRn4w3oNhBMV7sgG1PP,E the profit,40,1827,cincinnati rap
2rwALQ1SXdfUWPUd6WOfYS,Aaron May,66,182109,"hip hop, rap, underground hip hop"
08DN8ZbOSeuTELiQjc4Jl8,poptropicaslutz!,45,11617,
0QkgnHpxSCOYdTnhUR9S5k,RIZ LA VIE,55,61034,"alternative r&b, bedroom soul, pop rap"
2eYwIt8heUiqcnd0Tmkizk,GRANDMA,42,8644,
5T8jStToPqlBhbVU5WNHvi,Viji,25,2013,
1WZarnZpWEv7dDtjAETt4X,yeule,52,87140,"ambient pop, art pop, escape room, hyperpop"
56ZTgzPBDge0OvCGgMO3OY,Beach House,76,1392355,"art pop, baltimore indie, dream pop, dreamo, modern dream pop"
3IYkO05jx2ouEKrI90Fml0,Slacker Jack's,42,64,
2mFdkJcl12IZARwSKYhOjx,pedrolina.,35,326,lo-fi brasileiro
0D4FGltctqk7z1BdC1088j,sloh rou,50,426,lo-fi jazzhop
7IsLRXgrGBhZPleg96NhwA,ron quixote,50,81,
26e6xlrurIqVfo2GzwuSMQ,Khutko,55,1234,lo-fi jazzhop
6OgHTWl7y9oeccoxeXXDPn,C Y G N,46,13595,chillhop
6QAXPFWafsrhltnhogrQ1P,Jesper Ryom,49,41672,"deep house, electronica, indie soul"
2h5syT5XdsQgKLq8Yn1klO,Nala Sinephro,47,15303,"art pop, fourth world"
2YfqCdQFDp4c0s8F5Lkk4z,Eli Keszler,33,10218,"ambient, art pop, deconstructed club, drone, fourth world, free improvisation, mandible, microhouse, outsider house, sound art"
4QkSD9TRUnMtI8Fq1jXJJe,Snail Mail,62,292005,"art pop, baltimore indie, bubblegrunge, indie pop"
2uYWxilOVlUdk4oV9DvwqK,Mitski,83,2137809,"brooklyn indie, indie pop"
3w0whvn4zBddjZ9zVUZb7D,Big Hands,19,538,
6rCLSvQw54lPJfibDyFZcG,Luke Sanger,25,647,
7CmkZcKpESltjho1LZJgnb,Xyla,20,1762,
5whJkWAzwCYfeetVpUJKn7,DJ Manny,31,4403,"deconstructed club, footwork, ghettotech, uk bass"
6hfwwpXqZPRC9CsKI7qtv1,Alina Baraz,70,1019402,"alternative r&b, chill r&b, etherpop, pop, r&b"
0dUYLC7DLjeS8gIh8cz2Pq,Jenevieve,58,77938,"alternative r&b, chill r&b, indie r&b"
107WzwlsOTR6Nxnw2kPHd3,Matt Large,47,2947,study beats
65psUobejSe9ZkjPgtCtZW,French Connection,35,228,
5WyDwnrZMIyg4iDWrZuva4,Hype Right,42,50,
3y47oXW2VlBFdRzhtNAXz2,Lo Roads,36,19,
41OiR6DTlbgJtrvqjKioMb,BLUE STEEL,42,1409,trap beats
6L1Baujfn33sG3PXou8n1q,Cushy,49,8606,"beats, trap beats"
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,74,5848418,"australian hip hop, dance pop, hip pop, pop, pop rap, post-teen pop"
24DQLSng7bKZD4GXLIaQbv,Percy Faith & His Orchestra,60,46456,"adult standards, easy listening, lounge"
2Ev0e8GUIX4u7d9etNLTXg,Jim Reeves,61,324325,"adult standards, nashville sound"
6KfBWaX13etjtEZ4d9aTWW,Bobby Lewis,34,2529,rhythm and blues
7dNsHhGeGU5MV01r06O8gK,Patsy Cline,63,664032,"adult standards, brill building pop, nashville sound, rock-and-roll, rockabilly"
5bdgb81IJMXag724quaNSA,Acker Bilk,48,27660,"adult standards, easy listening, jazz clarinet, lounge"
1eYhYunlNJlDoQhtYBvPsi,Ray Charles,69,1827048,"adult standards, classic soul, jazz blues, piano blues, soul, soul blues, vocal jazz"
6Vg8U5m1yHwqRyQMi87tay,Jimmy Gilmer,16,474,
3oDbviiivRWhXwIE8hxkVV,The Beach Boys,76,3482590,"baroque pop, brill building pop, classic rock, psychedelic rock, rock, sunshine pop"
19eLuQmk9aCobbVDHc6eek,Louis Armstrong,75,2433989,"adult standards, dixieland, harlem renaissance, jazz trumpet, new orleans jazz, swing, vocal jazz"
05sRO4JdAtJGyZQOTb6kSL,Sam The Sham & The Pharaohs,46,44496,"brill building pop, bubblegum pop, classic garage rock, folk rock, rock-and-roll, rockabilly, surf music"
7fIvjotigTGWqjIz6EP1i4,Four Tops,66,865722,"adult standards, brill building pop, classic soul, disco, funk, mellow gold, motown, quiet storm, soul"
5r0O4LLn9wHEuYxKmGzUB5,Sgt. Barry Sadler,32,4190,military cadence
2kuNswDC82PL9xRbfaZJaS,The Association,50,183898,"adult standards, brill building pop, bubblegum pop, classic rock, country rock, folk rock, mellow gold, merseybeat, psychedelic rock, soft rock, sunshine pop"
0jYKX08u1XxmHrl5TdM2QZ,Lulu,53,76339,"brill building pop, british invasion, bubblegum pop, classic uk pop, merseybeat"
3KGQvnOoqUHi3KxKQMZtXr,The Box Tops,52,121455,"brill building pop, bubblegum pop, classic rock, folk rock, merseybeat"
5Oj26LEf8jdgR2woWEjlhi,Paul Mauriat,57,98060,easy listening
7FhixE55GL7MxjQpY4E4xD,A.Popp,19,11,
0BsbHRtvGE3HI4vdR4sobs,P.Court,19,34,
5gPEo032lzARtzuVqJIm9o,Bobby Goldsboro,51,101396,"adult standards, brill building pop, bubblegum pop, easy listening, lounge, mellow gold, merseybeat, rock-and-roll, soft rock"
33QmoCkSqADuQEtMCysYLh,The Archies,59,99018,"brill building pop, bubblegum pop, classic canadian rock, folk rock, rock-and-roll"
1UUYAQ9LiRsZF0ZukQNWXM,The 5th Dimension,54,205032,"adult standards, brill building pop, bubblegum pop, folk rock, mellow gold, motown, soft rock, sunshine pop"
70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,75,3878130,"classic rock, folk, folk rock, melancholia, mellow gold, rock"
1eEfMU2AhEo7XnKgL7c304,Carpenters,73,2197453,"adult standards, mellow gold, soft rock"
4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,65,705242,"album rock, art rock, blues rock, brill building pop, bubblegum pop, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, roots rock, soft rock"
2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,78,3318872,"mellow gold, soft rock"
4HVmeVTQBgvTuvjB1JYwaf,Gilbert O'Sullivan,60,259402,"adult standards, brill building pop, classic rock, classic uk pop, folk rock, mellow gold, soft rock"
1gRNBaI4yn6wCCTvRhGWh8,Don McLean,67,708255,"adult standards, classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
1vjeJ712UQutRhn6WJI4sF,Dawn,40,1480,
6PNZ6ZfwWLiUA2BrranFl3,Tony Orlando,45,27181,"brill building pop, bubblegum pop"
1R6Hx1tJ2VOUyodEpC12xM,Jim Croce,65,968476,"album rock, classic rock, country rock, folk, folk rock, mellow gold, rock, roots rock, singer-songwriter, soft rock"
7jmTilWYlKOuavFfmQAcu6,Barbra Streisand,68,1100949,"adult standards, mellow gold, soft rock"
09dDdtfi4mWLdC2BHOrIrl,Terry Jacks,49,23325,
7BEfMxbaqx6dOpbtlEqScm,Captain & Tennille,59,329237,"adult standards, brill building pop, bubblegum pop, country rock, disco, folk rock, mellow gold, soft rock, yacht rock"
59hLmB5DrdihCYtNeFeW1U,Glen Campbell,64,339237,"adult standards, arkansas country, brill building pop, classic country pop, folk, folk rock, lounge, mellow gold, nashville sound, soft rock"
3sFhA6G1N0gG1pszb6kk1m,Wings,68,763433,"album rock, art rock, beatlesque, classic rock, folk rock, mellow gold, rock, soft rock"
4vjGlQWexbru6aOUCLTVir,Kiki Dee,64,14435,classic uk pop
4YPqbAiLzBg5DIfsgQZ8QK,Andy Gibb,57,505234,"adult standards, bubblegum pop, disco, mellow gold, soft rock"
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,80,5304590,"disco, mellow gold, soft rock"
0Nn9YwJzcaeuU1jJL06e3r,The Knack,60,174025,"album rock, classic rock, new wave pop, power pop"
2eogQKWWoohI3BSnoG7E2U,Donna Summer,69,1439503,"dance pop, disco, hi-nrg, motown, new wave pop"
4tpUmLEVLCGFr93o8hFFIB,Blondie,72,1051980,"candy pop, new wave pop, permanent wave, power pop, rock"
5PN2aHIvLEM98XIorsPMhE,Kim Carnes,63,215152,"mellow gold, new wave pop, soft rock"
3gMaNLQm7D9MornNILzdSl,Lionel Richie,73,2460605,"adult standards, disco, mellow gold, quiet storm, soft rock"
4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,69,1040561,"adult standards, australian dance, bubblegum pop, disco, europop, mellow gold, new wave pop, soft rock"
26bcq2nyj5GB7uRr558iQg,Survivor,70,806054,"album rock, hard rock, mellow gold, rock, soft rock"
5NGO30tJxFlKixkPSgXcFE,The Police,78,4690954,"album rock, art rock, classic rock, mellow gold, permanent wave, rock, soft rock"
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,85,21401706,"pop, r&b, soul"
1zuJe6b1roixEKMOtyrEak,Tina Turner,73,2808221,"disco, new wave pop, soft rock"
19ra5tSw0tWufvUp8GotLo,George Michael,77,3616998,
2JSjCHK79gdaiPWdKiNUNp,Dionne Warwick,65,679862,"adult standards, brill building pop, disco, lounge, mellow gold, motown, quiet storm, soft rock, soul"
2aXiJJHJei5BmCykxI37y0,Gladys Knight,57,158480,"motown, quiet storm"
51l0uqRxGaczYr4271pVIC,The Bangles,65,1010698,"album rock, jangle pop, mellow gold, new romantic, new wave, new wave pop, paisley underground, pop rock, rock, soft rock, synthpop"
34jw2BbxjoYalTp8cJFCPv,Heart,69,1844841,"album rock, classic rock, hard rock, heartland rock, mellow gold, new wave pop, rock, soft rock"
3iDD7bnsjL9J4fO298r0L0,Chicago,71,2811604,"adult standards, album rock, classic rock, folk rock, mellow gold, soft rock, yacht rock"
62sPt3fswraiEPnKQpAbdE,Bobby Brown,60,866374,"contemporary r&b, funk, hip hop, new jack swing, quiet storm, r&b, rap, urban contemporary"
1yMYjh77WgOVafRkI50mim,Wilson Phillips,59,430790,"girl group, mellow gold, new wave pop, soft rock"
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,78,2448365,"album rock, canadian pop, canadian singer-songwriter, classic canadian rock, heartland rock, mellow gold, rock, soft rock"
1QtIfAa6y7w2JhxYJhYeUG,Color Me Badd,53,390389,"boy band, contemporary r&b, new jack swing, quiet storm, r&b, urban contemporary"
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,70,2354184,"boy band, contemporary r&b, new jack swing, r&b, urban contemporary"
3TQ9JTBI2n2hfo7aRONEYV,Sir Mix-A-Lot,57,421842,"electro, gangster rap, hip hop, hip house, old school hip hop, rap"
5ksRONqssB7BR161NTtJAm,Ace of Base,66,559977,"bubblegum dance, dance pop, eurodance, europop, hip house"
1B8ySGDAiXTCvnJNH4HSCG,All-4-One,60,572626,"boy band, contemporary r&b, dance pop, r&b, urban contemporary"
2JXn03fudjyRkQ1Ye9f5rk,Los Del Rio,60,38391,tropical
25NQNriVT2YbSW80ILRWJa,Faith Hill,68,1470579,"contemporary country, country, country dawn, country road, dance pop"
5PokPZn11xzZXyXSfnvIM3,Lifehouse,68,1743445,"alternative metal, neo mellow, pop rock, post-grunge"
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,82,9419504,"hip pop, neo soul, pop, r&b, urban contemporary"
6deZN1bslXzeGvOLaLMOIF,Nickelback,78,5519370,"alternative metal, canadian rock, nu metal, post-grunge"
3q7HBObVc0L8jNeTe5Gofh,50 Cent,85,8325569,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap"
2mxe0TnaNL039ysAj51xPQ,R. Kelly,70,2401795,
23zg3TcAtWQy7J6upgbUnj,Usher,82,9382803,"atl hip hop, contemporary r&b, dance pop, pop, r&b, south carolina hip hop, urban contemporary"
7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon,75,1237987,"atl hip hop, crunk, dance pop, dirty south rap, old school atlanta hip hop, pop rap, southern hip hop"
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,80,2310506,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap"
7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,63,222028,"canadian pop, neo mellow"
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,86,6936830,"east coast hip hop, hip hop, rap"
0jnsk9HBra6NMjO2oANoPY,Flo Rida,82,8391626,"dance pop, miami hip hop, pop, pop rap"
3aQeKQSyrW4qWr35idm0cy,T-Pain,81,3640142,"dance pop, hip hop, pop, pop rap, r&b, rap, southern hip hop, urban contemporary"
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,73,3107838,"british soul, dance pop, europop, neo mellow, pop, post-teen pop, talent show, urban contemporary"
1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,83,6384813,"dance pop, pop, pop rap"
6LqNN22kT3074XbTVUrhzX,Kesha,80,6931118,"dance pop, electropop, pop, post-teen pop"
32WkQRZEVKSzVAAYqukAEA,Lady A,73,3442647,"contemporary country, country, country dawn, country pop, country road, neo mellow"
3sgFRtyBnxXD5ESfmbK4dl,LMFAO,70,3910910,"dance pop, pop rap"
2jLE4BoXHriQ96JagEtiDP,Lauren Bennett,64,4455,
53sIBaVjXQhfH89Vu6nEGh,GoonRock,66,3358,
2AsusXITU8P25dlRNhcAbG,Gotye,71,2293541,australian pop
6hk7Yq1DU9QcCCrz9uc0Ti,Kimbra,71,377612,"bergen indie, electropop, nz pop"
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,75,4879876,"canadian pop, dance pop, electropop, indie poptimism, pop, post-teen pop"
0id62QV2SZZfvBn9xpmuCl,Aloe Blacc,71,668363,"pop soul, r&b"
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,82,6684322,"dance pop, pop, post-teen pop"
33W1pnW9zScZtYTnAoWnOT,Mr. Probz,68,314817,"dutch hip hop, tropical house"
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,82,2873381,"dance pop, deep euro house, deep house, edm, german dance, pop, pop dance, tropical house"
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,69,1785967,"blues rock, classic rock, mellow gold, rock, soft rock"
2VSHKHBTiXWplO8lxcnUC9,GAYLE,85,238833,modern alternative pop
68dW5BU6sdVNf099EylxEt,Hov1,68,175838,"fotbollslatar, swedish idol pop, swedish pop, swedish pop rap"
4FVS2fGhv66N8QLEj77EEP,Elias Hurtig,47,1223,swedish pop rap
085pc2PYOi8bGKj0PNjekA,will.i.am,77,3661173,"dance pop, pop, pop rap"
